col1,col2
41.4185,44.9481
41.425,44.9501
41.3135,45.437
41.4897,47.868
41.5492,46.8818
41.5959,46.6581
41.5555,44.1868
41.5783,43.1844
41.5628,43.0533
41.7113,42.9712
41.6346,43.765
41.7761,45.2251
41.6395,45.6012
41.7844,46.0582
41.6893,46.0992
41.6417,47.4742
41.6802,47.6159
42.2779,45.331
42.2565,45.0644
42.1326,45.0356
42.2998,42.9904
42.3356,43.9532
42.284,44.2522
42.2831,44.314
42.4153,46.5545
42.2948,47.2178
34.766,29.2772
34.7375,28.6427
34.7327,27.3971
34.7657,26.9934
34.8033,24.0137
34.8235,24.9448
34.8957,25.5125
34.8024,25.7645
34.8441,26.0427
34.8991,29.1567
34.9334,27.5414
35.0476,27.353
34.9912,27.139
272.6991,53.5904
272.6882,53.5005
272.7746,53.4939
272.617,52.2846
272.7674,51.0481
272.9983,53.1668
273.0132,53.1077
273.0187,52.6331
35.1358,25.4788
272.972,51.7497
35.1668,26.3028
35.1696,26.3051
272.9853,51.1732
35.1623,28.9186
35.1907,29.0383
35.2966,29.5359
35.2067,28.7361
35.4569,24.2132
35.4047,26.091
35.4162,26.5157
35.3748,26.9812
35.3335,28.071
35.5681,28.9136
35.4641,28.459
35.4732,28.1869
35.5702,26.2688
35.6785,24.0877
273.1811,53.5575
35.6118,24.9274
35.602,25.4483
35.6448,26.6523
35.6557,27.9836
35.6182,28.5021
35.7137,28.9204
35.8052,29.6722
35.8156,29.2228
35.828,26.7154
35.8364,26.529
35.796,25.8438
35.8052,25.5601
35.7358,25.1958
274.4476,53.7032
274.4512,53.7017
35.757,24.675
274.4483,53.5141
274.4349,53.5024
35.8292,24.3428
35.9679,23.9629
35.8625,27.0516
36.08,29.5808
36.046,28.9009
36.0029,26.568
36.0121,25.9451
36.0395,25.012
36.2146,24.6688
36.2349,24.8705
36.2398,25.5507
36.1915,25.9752
274.6083,52.1214
274.7414,53.1882
274.7304,53.3994
274.9476,52.8292
274.9168,52.8148
274.8244,51.362
36.1499,27.847
36.2325,28.8226
36.173,29.2448
