col1,col2
296.7501,53.2121
296.8712,52.0574
333.546,28.7175
333.4601,28.8733
333.5445,29.2364
296.9201,52.8601
333.7407,28.5867
333.759,29.3807
333.7703,29.8998
333.9209,29.1615
334.1719,29.1734
334.1298,29.0055
297.1515,52.94
297.2294,52.309
334.2753,29.7755
297.2709,51.8738
297.4241,53.3103
334.9254,29.9512
222.051,41.5189
222.2639,40.9615
222.431,41.3923
222.5274,40.9258
222.5133,40.521
222.7837,41.6135
222.8177,41.5457
222.84,40.842
222.8624,40.6993
223.0663,41.3215
223.097,41.8394
223.3158,40.8168
223.3821,40.9789
223.3982,41.3078
223.7272,41.1475
223.868,41.7964
297.6571,52.9876
297.9137,53.6374
297.9168,53.6353
224.4201,41.6386
298.1367,53.2156
298.3097,51.0619
344.1553,35.6481
344.2508,35.6609
344.2863,34.9117
344.4271,35.559
344.5603,35.3198
344.5105,34.1324
344.7309,34.7176
344.6377,34.8194
344.612,35.282
344.7175,35.9061
344.9965,35.1231
345.0667,34.3079
345.2329,35.3657
345.2139,35.7503
345.2234,35.8372
345.4198,35.4677
345.4646,34.6124
345.6227,34.621
192.1446,49.5649
192.1736,48.4669
192.2909,48.1526
192.4112,48.2357
192.3124,48.2877
192.4083,48.74
192.7986,48.2782
192.7757,48.7034
192.7352,50.498
192.7037,50.8016
192.8354,51.3855
193.0145,52.3183
192.9458,51.8543
192.9589,51.2751
192.9531,50.7921
193.1184,49.3525
193.0884,50.2817
193.0681,50.957
193.1067,51.236
318.5592,53.5161
318.6362,50.8754
318.532,49.4104
318.8074,48.394
318.7881,48.8639
318.6903,49.2937
318.7528,49.5467
318.7772,50.5156
318.6775,53.7474
318.9382,49.7976
319.082,48.3535
319.1064,48.6827
319.0642,51.423
319.3246,50.7353
319.3125,50.5198
319.2408,49.977
319.2042,49.3518
319.4688,48.9792
319.5336,49.3
319.5506,49.9318
319.4565,52.0688
319.6617,53.7189
319.6332,52.3918
319.6893,50.0693
319.6019,48.5077
319.8992,49.2205
319.8699,49.5103
319.7689,50.3832
319.9199,53.0581
319.8597,53.4827
319.9952,52.9793
319.9981,52.9785
320.06,51.3947
320.079,49.3524
319.9917,48.6347
320.0522,48.5491
320.1709,48.6126
320.1993,49.0445
320.3975,52.1239
320.3908,49.8593
320.3718,48.1677
320.6794,53.8719
320.789,53.2059
320.736,51.6979
320.7294,51.0411
320.7881,50.0422
320.7855,48.5188
337.5779,57.2254
337.5447,57.0008
337.5929,55.091
337.5238,54.7901
337.6005,54.632
337.6094,54.6184
337.5439,54.5299
321.4558,53.397
321.5079,52.0373
337.8236,54.2105
337.8035,55.6579
337.7529,56.4524
337.7893,58.3796
337.6814,58.7042
338.0701,59.4931
321.7157,48.8352
321.7148,49.7564
321.7072,50.507
321.6091,50.7871
321.5771,51.7111
337.8948,56.8731
338.0193,56.7622
321.6213,52.7479
321.7375,53.7163
321.8226,51.778
338.0783,54.0371
338.0262,53.9591
338.1527,55.4347
321.7488,51.3723
321.859,49.7234
321.8782,49.5484
321.8935,49.5133
321.9096,48.1139
338.2695,58.7996
338.128,59.0274
322.2247,53.0804
322.2646,52.092
322.1419,50.3933
338.3594,57.6441
338.4202,56.625
338.4198,56.5263
338.3221,56.4525
338.3091,55.0521
338.6236,54.9307
322.3173,48.9116
338.5852,58.0447
338.6351,58.1628
338.7111,58.8018
322.4734,53.7473
322.5849,52.9581
322.4707,52.9339
338.7404,58.3321
338.8732,57.4176
322.5528,49.0241
322.5818,48.7029
338.8991,54.379
338.7594,53.9074
339.0698,54.2193
338.9223,54.5378
339.0672,57.0356
339.1201,57.227
322.6522,49.855
322.7671,51.0229
339.0724,57.7769
339.0739,57.7775
339.1148,58.4261
322.826,52.1958
340.5547,53.5431
340.5005,52.3189
340.5764,49.2554
340.613,48.6214
340.7575,51.6867
340.7115,51.8229
340.6611,53.4173
340.7961,52.4662
340.8976,51.742
340.8066,51.0342
340.7766,49.6742
341.0817,49.2195
341.0721,49.4121
341.0929,50.0625
341.0824,51.45
341.1731,53.3526
341.1996,53.3026
341.2046,52.5172
341.238,49.6576
341.2079,48.5998
341.4304,48.1092
341.4013,49.3611
341.594,52.879
341.6391,52.158
341.6642,51.637
341.5505,50.3276
341.587,50.21
341.557,48.2537
341.5545,48.2515
341.7355,50.685
341.7632,51.5529
341.7167,52.5323
341.8271,52.6601
341.8153,53.4775
341.7495,53.7567
341.7842,53.7809
341.9666,53.5587
342.0076,53.2049
341.9618,53.0635
341.8997,48.227
342.2002,48.391
342.0338,49.5827
342.1531,53.3885
342.3678,51.9322
342.3379,51.137
342.323,50.9759
342.4857,48.079
342.3962,50.0553
342.5421,50.6769
342.4581,51.2031
342.4455,53.2888
342.6153,53.4089
342.7249,51.6128
342.5853,51.6062
342.7305,49.987
342.7163,47.9638
342.8657,49.7409
342.9377,53.0285
343.0436,53.5186
343.0071,51.3692
342.9884,51.3649
342.9452,50.0046
342.9808,48.158
342.9474,48.0775
343.1178,48.0236
343.0369,47.9545
343.2141,47.979
343.1522,48.0471
343.2492,48.1634
343.1694,48.7269
343.282,48.9529
343.2603,49.5923
343.1584,50.7048
343.2441,52.9796
343.1355,53.4597
217.7082,38.1387
217.7904,38.2131
217.7317,39.5484
217.7979,39.696
217.8141,39.9127
217.7219,40.7086
217.9444,40.1047
217.9764,39.1707
217.8821,38.9045
217.885,37.5885
217.9853,37.1085
218.0187,38.3091
218.2814,41.5266
218.2193,41.4462
218.1999,37.6939
218.3487,40.5525
218.3568,41.1889
218.4684,39.75
218.5632,39.6787
218.5249,38.7502
218.7274,37.9447
218.6278,38.0127
218.6689,38.517
218.6997,39.414
218.6203,41.2869
218.6405,41.5683
218.7893,40.6061
218.8903,39.6071
218.8147,38.6887
218.9494,37.5606
218.9614,41.0557
219.0542,39.4424
219.1206,39.3754
219.3471,38.0783
219.2378,39.365
219.372,41.4763
219.3727,39.0555
219.4615,38.8363
219.3904,38.4739
219.7273,39.4214
219.7546,39.3659
219.6945,39.0547
219.9081,38.3419
219.8033,39.5583
219.9318,41.5987
219.8288,41.7657
219.9199,41.864
220.0581,41.1322
219.9734,40.9704
220.158,39.8925
220.3039,40.5636
220.3238,40.3824
220.294,38.9337
220.3007,38.7684
220.5507,38.8048
220.4777,39.8751
220.6931,41.5006
220.6165,41.1516
220.6794,40.1293
220.5639,40.0549
220.5739,39.3004
220.7481,40.1163
220.8639,41.025
220.9563,40.9557
220.935,40.4594
220.8742,39.9544
221.0058,39.4507
221.1495,39.735
221.0683,40.965
221.0083,41.2014
221.0037,41.2151
221.2748,41.0286
221.2418,40.4692
221.372,39.631
221.3223,40.1018
221.524,41.1474
221.6021,41.0578
221.7163,41.7572
221.824,41.4208
327.4322,39.769
327.3465,39.8967
327.3641,39.9101
327.4065,39.952
327.4535,40.024
327.3624,40.4664
327.3106,41.138
327.417,41.1488
327.6707,36.3456
327.6446,38.7773
327.6436,38.7782
327.6305,40.0462
327.6554,40.6293
327.6113,41.0628
327.7716,40.1769
327.8093,36.1234
328.0562,36.4228
328.0126,37.4392
327.9517,40.1003
328.0268,40.1988
327.9636,41.6492
328.173,41.7724
328.1393,41.0996
328.0862,40.9711
328.0858,40.7492
328.0662,40.5029
328.0979,40.4022
328.1493,39.2321
328.0602,38.1585
328.1354,37.3329
329.7485,37.2841
329.8163,38.0694
329.7616,38.0861
329.7125,40.1966
329.8156,41.3545
329.7696,41.4012
329.7826,41.5153
329.7636,41.7215
329.7302,41.7724
329.8422,41.8566
336.4805,35.3638
336.5006,31.2942
336.4752,30.4956
336.6565,31.2851
336.6849,31.894
336.7304,34.9675
336.6135,35.2193
336.8653,35.3871
336.8636,33.8369
336.8361,33.8174
336.8356,33.5142
336.8585,31.628
336.824,30.9341
336.9135,31.6717
336.9431,31.8402
337.0752,35.5467
337.1205,34.7338
337.0937,31.0794
337.3033,32.4644
337.4334,35.7254
337.3872,33.9235
337.4407,32.3373
337.5776,31.9945
337.5078,32.5726
337.4492,33.382
337.5185,33.6551
337.4637,35.1887
341.187,34.0064
341.2296,32.957
341.333,34.2371
341.2691,35.4529
341.5089,35.6724
341.4827,34.5949
341.3982,34.2289
341.4632,33.1006
341.4757,32.8584
341.579,33.321
341.5122,34.7746
341.6287,35.1683
341.6329,35.1932
341.6974,35.0807
341.7252,34.7614
341.6702,33.7967
341.892,33.011
341.9177,35.6849
341.9444,34.2265
342.0403,33.3634
342.1802,33.1717
342.1717,33.6822
347.686,35.5663
347.992,35.9356
348.7695,35.9422
339.1976,32.782
339.2587,33.5938
339.1751,34.164
339.2487,34.2605
339.2028,35.6524
339.4101,35.7619
339.2796,32.577
339.5096,33.2261
339.4322,34.4889
339.4388,34.5554
339.4414,35.759
339.6343,35.906
339.6288,33.5666
339.6587,33.5448
339.6455,32.9805
339.756,32.3
339.8159,33.8895
339.8283,34.7778
339.8568,35.4006
339.8595,32.8429
339.9956,32.3065
340.0178,34.1584
340.0232,35.7862
189.6243,47.2519
189.7413,47.6191
189.7709,47.6307
189.7356,47.8161
189.9381,47.6788
190.0036,47.3574
190.424,47.529
190.4294,47.8592
220.6177,44.3877
221.0196,45.5716
220.9451,43.7206
220.9756,43.5951
220.8936,43.1377
221.1761,42.7939
221.118,45.1859
221.1572,45.7305
221.2864,46.0659
221.3622,45.4652
221.2876,44.9756
221.2205,44.4603
221.276,44.1597
221.3733,42.3827
221.4991,42.4967
221.4611,42.6255
221.3781,43.7129
221.5116,44.3522
221.4714,44.4097
221.4058,45.9381
221.5197,46.2859
221.6391,45.342
221.6585,43.8978
221.656,42.4654
221.786,42.3509
221.8253,42.7642
221.7107,45.993
221.8479,47.9095
221.9707,42.7478
222.1116,42.832
222.0723,43.6383
222.0997,44.2128
222.0815,45.1472
222.06,45.3027
222.1835,45.6676
222.0315,47.4036
222.3232,45.5377
222.3173,44.7794
230.165,47.3255
230.1264,46.2635
230.0831,45.9474
230.2208,45.6647
230.5986,45.5921
230.8616,46.2547
230.9777,47.4165
231.0879,47.9189
231.136,46.2098
231.2828,47.0606
231.7882,47.9145
231.6906,46.7158
232.2614,46.7732
232.1848,47.2015
232.2767,47.5173
232.3472,47.7134
232.357,46.8535
232.3718,46.5153
232.5156,46.5621
232.76,47.3339
232.9534,46.6652
232.886,47.0381
232.9463,47.0552
233.066,47.8607
233.1547,46.8846
233.2715,47.2061
233.7404,47.6298
233.6643,47.3627
234.0176,47.9165
234.5652,47.4699
332.298,40.1742
332.321,38.2478
332.3899,37.8463
332.3952,37.0593
332.3724,36.4326
332.4262,37.037
332.4832,38.5113
332.4089,40.7938
332.5323,40.9196
332.4864,40.9494
332.4324,41.0362
332.6188,41.2664
332.6626,39.0613
332.6363,36.244
332.7998,36.2549
332.8401,39.7114
332.817,40.1689
332.85,41.0
332.8191,41.0165
332.771,41.1653
332.7848,41.7805
332.9998,41.4186
332.9522,39.8084
332.9757,39.0387
332.9373,38.4157
332.9977,37.6524
332.9939,37.6511
332.9907,37.3844
332.9746,35.9972
333.1161,36.1234
333.2333,40.3927
333.2654,39.8293
333.2179,39.811
333.2244,39.0691
333.2532,37.6275
333.2932,36.659
333.3029,36.4214
333.3599,39.1435
333.5631,40.0035
333.47,39.715
333.535,37.4514
333.5289,37.3642
333.6649,37.3649
333.6972,38.5037
333.8593,41.9761
333.8256,39.7767
333.8904,38.8121
333.8824,36.1053
333.9457,37.6554
333.9925,37.7487
333.9705,37.8944
334.0345,38.2611
333.9807,39.987
333.9241,41.7937
334.0724,38.5808
334.1356,37.3342
334.2278,36.7153
334.2095,37.228
334.3126,38.954
334.4739,41.3994
334.3949,41.0972
334.504,39.1444
334.4516,37.1313
334.6417,38.286
334.6334,38.9962
334.6934,41.5154
334.7533,41.4177
334.7214,39.4508
334.7591,39.1037
334.7975,39.0989
334.7419,38.7627
334.7346,37.7695
334.7064,36.9621
334.8001,36.909
334.8649,35.9473
334.829,38.5462
334.9019,39.6326
334.9117,40.7158
334.928,41.6833
334.8374,41.6864
335.0574,41.8414
335.0047,41.6971
335.0195,40.0795
335.041,36.8651
335.0972,36.3065
335.1174,37.2979
335.196,41.8905
335.336,41.905
335.3683,37.859
335.285,37.2806
335.5041,35.9202
335.4734,36.4565
335.4988,37.0401
335.5356,37.5905
335.4702,40.6664
335.5868,40.007
335.6642,39.8262
335.6235,37.6056
335.6749,36.1975
335.7095,36.6593
335.7929,38.6494
335.7476,38.6616
335.8177,39.0998
335.7197,39.1102
335.7693,41.2459
335.9927,40.1529
335.9779,38.5743
335.868,37.8198
335.8658,37.8016
335.9697,36.1681
336.2165,40.2854
336.1589,39.4312
336.4109,39.2145
337.3228,36.2173
337.2899,36.6878
337.2537,40.3155
337.3305,41.1053
337.4628,41.4826
337.375,39.9256
337.4289,36.5253
337.4045,35.9373
337.6235,37.7776
337.554,38.6015
337.5639,38.6845
337.523,39.5157
337.6448,39.8571
337.6246,40.2011
337.5534,40.9653
337.5766,41.5266
337.7067,40.7223
337.6869,40.0037
337.6538,39.5691
337.6507,39.3608
337.7857,37.1685
337.8765,36.4986
337.8121,36.7411
337.8113,38.6552
337.8196,39.2435
338.089,40.6148
337.9567,39.8753
337.9786,37.2038
338.2238,36.183
338.1891,37.9238
338.1144,38.1606
338.1773,39.596
338.1099,39.7797
320.9479,39.1469
320.9368,40.9527
351.5797,38.5529
351.5043,39.3394
351.4556,40.0588
351.4899,41.0142
351.5746,41.8831
351.6701,41.9001
351.6566,41.8527
351.6809,41.0458
351.6137,40.3856
351.6962,39.5014
351.6111,39.1977
351.7189,38.9943
351.6695,38.198
351.7275,37.7214
354.8403,38.8608
354.8603,39.0338
354.791,39.071
354.8607,40.7033
355.2697,41.8506
355.329,40.3953
355.3288,39.8236
355.2314,38.493
349.293,38.9012
349.2079,38.9739
349.3452,39.6571
349.2126,40.381
349.2694,41.1081
349.254,41.8241
349.4984,41.0613
349.4642,40.8587
349.4762,40.4868
349.4817,40.3449
349.4678,38.6119
349.3501,38.2092
349.3897,37.0045
349.8195,40.4177
350.0053,41.7549
350.0178,40.3068
349.9844,40.3052
350.1344,36.8119
350.2228,38.182
350.1856,38.5785
350.2216,39.746
350.1473,39.9997
350.1882,41.6142
338.3943,40.819
338.29,40.5196
338.3627,39.9058
338.3444,38.1265
338.3607,36.6967
338.4578,36.4613
338.4748,36.7996
338.5279,37.0104
338.4246,38.2545
338.5341,38.3785
338.4617,38.4386
338.5303,39.3355
338.4471,40.0893
338.4716,40.2241
338.6997,40.5183
338.6094,38.5938
338.5639,37.9741
338.6314,37.2869
338.6874,36.7141
338.5659,35.9669
338.781,37.8331
338.7904,39.9166
338.7896,40.234
338.9678,39.6343
338.8958,37.2039
339.0328,36.7624
339.0053,36.9288
339.0087,38.0771
339.1158,39.9018
339.164,39.4999
339.2459,37.4535
339.3295,36.7826
339.3742,39.379
339.4094,41.985
339.4691,39.1565
339.4874,38.9504
339.5517,38.4913
339.5935,38.1624
339.5174,37.5025
339.5482,36.7602
339.6934,37.5264
339.6175,38.782
339.6533,39.0565
339.8153,39.0502
339.8874,38.7484
339.8863,38.6812
339.8931,37.5928
339.8803,37.3535
340.0228,37.8332
340.024,40.67
339.9583,41.2432
339.9083,41.396
340.058,41.7948
340.0981,41.357
340.1018,38.7363
340.0574,37.5278
340.2589,35.9284
340.2659,36.2634
340.2567,37.0691
340.2258,37.1474
340.2089,37.2382
340.3102,37.5235
340.3251,41.1348
340.4012,41.5495
340.406,40.9031
340.4532,40.4723
340.3694,40.2254
340.3996,37.5699
340.4429,37.2287
340.4502,36.1908
340.5955,36.8276
340.5468,37.2465
340.6229,37.5882
340.7284,37.7511
340.726,37.4473
340.8184,35.9702
340.8839,36.3824
340.8425,41.0185
340.8627,41.3193
341.0228,41.8193
341.0674,41.5166
341.0187,40.4995
341.0255,40.4994
341.0112,40.0865
341.01,40.0864
340.9879,39.8714
341.0218,39.4652
341.041,36.4939
341.1669,36.1173
341.2358,37.0567
341.2271,38.821
341.2209,39.2009
341.198,40.4428
341.1805,40.5544
341.1629,41.1481
341.1216,41.5795
341.3879,39.0942
341.2874,36.161
341.4439,36.1977
341.4406,36.3478
341.4527,39.6543
341.5469,39.7409
341.5175,40.4119
341.4252,41.2036
341.6448,40.4052
341.8261,36.3912
341.8198,38.2583
341.8392,39.1561
341.7186,39.2419
341.732,39.4174
341.8428,39.9361
341.8074,41.5031
341.9391,41.0823
341.9082,40.6909
341.921,40.4745
341.8668,39.2085
341.9848,37.8976
342.0951,38.8277
342.0289,39.2713
342.057,41.5318
342.1815,41.1006
342.2271,40.899
342.2807,39.139
342.2092,38.5266
342.2622,38.4722
342.1652,37.7823
342.4206,40.5148
342.4226,40.515
342.3242,41.3911
342.3912,41.7852
342.3353,41.9686
342.5577,41.772
342.5428,41.5874
342.4871,41.0512
342.5083,39.6904
342.4664,37.6377
342.5702,37.5979
342.6925,39.812
342.7233,41.7235
342.7816,37.8099
342.7688,37.6605
342.843,36.9258
342.8796,36.5049
342.9633,38.723
342.9561,40.7126
343.1876,40.3159
343.0618,38.7457
343.1765,36.9995
343.1678,36.5608
343.2219,36.1969
343.3315,36.8616
343.299,37.7872
343.2261,38.6159
343.2324,39.8253
343.4206,41.3069
343.3825,40.2676
343.4241,37.9386
343.5788,36.4786
343.5751,37.436
343.5509,39.004
343.5299,40.3771
343.7964,39.9501
343.6651,38.3017
343.7616,37.0769
343.6919,36.4353
343.9356,36.3514
343.8269,37.1518
343.9402,40.8138
343.891,41.6038
344.0984,41.6039
343.9871,41.3349
344.0486,41.0278
344.0858,40.8926
343.9995,38.5069
344.0957,37.1405
344.0355,36.0023
344.1853,36.0254
344.1662,37.5914
344.1851,37.5979
344.2344,38.6842
344.2188,39.1397
344.1865,39.8999
344.1985,41.0171
317.1983,47.1552
317.132,45.2116
317.1135,44.4696
317.1273,44.2902
317.1653,43.8291
317.0782,43.6447
317.3306,43.0656
317.3731,43.9811
317.2464,45.6435
317.3056,46.4762
317.4807,47.4854
317.5252,46.2585
317.4944,45.5026
317.5191,45.4301
317.4589,42.9556
317.4646,42.9513
317.3853,42.0481
317.6234,42.3425
317.6097,44.6607
317.6172,46.3284
317.6201,47.6548
317.7189,47.828
317.7371,46.9642
317.7431,46.9572
317.8522,46.8925
317.7961,46.4307
317.709,46.0999
317.8119,46.0477
317.8202,45.9676
317.7365,45.5267
317.8226,44.6349
317.7948,43.3379
317.7483,42.953
317.7142,42.8665
317.8658,42.4743
195.2118,45.7908
195.298,47.4736
195.3887,47.6998
195.484,45.4421
195.6851,45.3847
195.8914,47.5941
318.0114,44.208
317.9483,44.2306
318.0284,44.4976
317.8828,44.8009
317.9029,44.8092
195.778,46.1043
192.867,46.975
193.0761,46.7779
196.4677,45.2687
196.5252,45.0675
193.2829,47.4865
193.2492,47.6593
193.5319,46.8098
194.0501,47.3538
196.6083,47.6208
196.8661,47.5533
196.9484,45.0123
196.981,45.7387
197.0526,46.6032
194.4109,47.4668
194.2824,46.1765
197.1665,47.9279
197.1286,44.7734
197.2347,46.8535
197.4278,47.1723
197.4687,47.0476
197.4779,45.2967
197.617,44.9056
197.7014,45.1794
197.6945,45.7865
197.6614,47.4481
197.636,47.6499
197.5474,47.7518
317.8793,46.5772
318.0009,47.7916
318.0649,43.7386
318.1264,42.9264
318.137,42.0243
318.2259,43.0472
318.28,43.6269
318.3538,44.0235
318.2871,44.3291
318.3347,46.9155
318.4502,45.1061
318.4227,44.579
318.5042,43.1838
318.4372,43.0225
318.5163,42.7813
318.4145,41.9854
318.6263,42.8393
318.5456,46.0632
318.8639,42.0271
318.8555,46.4202
225.7215,56.3695
225.6402,57.2421
225.7382,57.443
225.9191,59.5408
225.8201,59.0115
225.8401,56.0347
225.8518,54.5378
225.9833,54.4663
226.113,59.2612
226.0732,59.5351
226.1071,59.8808
226.3347,59.9654
226.346,59.9654
226.2798,57.5127
226.3335,55.8904
226.4049,55.8371
226.3487,55.6775
226.3886,53.9358
226.5701,54.5564
226.4517,55.0795
226.5765,59.8249
226.6476,58.1197
226.7205,55.8741
226.7445,54.9463
226.8223,54.8967
226.6787,54.6963
318.8859,47.1798
319.0233,47.993
319.1551,46.7545
319.1063,45.0014
319.1083,44.9028
319.0715,44.2383
319.0166,43.5452
319.0404,42.8786
319.1234,42.2517
319.296,42.0991
319.2313,42.36
319.2714,46.4144
319.2392,47.665
319.4885,46.0248
319.3385,45.708
319.3909,43.3554
319.429,41.9377
319.6234,43.5073
319.6133,43.9459
319.5155,46.9199
319.5633,47.7605
319.7544,47.5923
319.7404,44.0308
319.7668,43.7635
319.7562,42.1054
319.8602,42.8673
319.88,43.8748
319.8554,45.4848
319.9345,46.8042
320.108,47.5567
320.098,46.8221
320.1389,45.9118
320.1229,44.0287
320.138,42.2775
320.294,42.4351
320.3007,43.9765
320.3923,47.496
320.4126,45.9115
320.4478,45.3772
320.4184,43.3116
320.325,42.5998
320.3226,42.599
320.3994,42.2863
