col1,col2
96.7895,58.0988
96.8332,59.7975
97.1858,56.6222
97.0839,54.8954
98.0826,54.8529
98.1933,55.6066
98.1495,55.9837
98.0997,56.6075
98.1935,57.7219
98.1578,58.6597
98.0411,59.3708
98.2773,56.6563
98.3888,54.4721
99.776,55.0425
99.7669,56.2314
99.7555,58.4757
100.0807,59.4113
99.9607,58.8525
99.9461,57.7107
100.0691,54.8149
100.365,59.708
100.3441,59.0091
100.396,55.6069
100.4136,55.1215
100.8546,56.8941
100.7165,56.6931
100.9067,56.2807
100.7297,55.4742
100.8129,54.1128
100.8241,53.9928
101.0339,54.3242
100.9161,55.4488
101.0875,55.8676
100.9639,56.1544
101.1028,56.9329
101.0926,57.1213
101.0737,59.0588
101.2148,59.8749
101.2151,59.4493
101.1458,58.7004
101.1823,55.2955
101.157,54.7194
101.6151,59.7837
101.6253,59.7494
101.5549,59.4432
101.5589,59.4416
101.7272,59.4173
101.5461,58.8511
101.6573,57.7679
101.7064,57.169
101.6955,54.6247
101.7906,54.0965
101.8611,55.0943
101.9363,55.3981
101.8031,57.2561
101.847,57.6618
101.9392,58.5851
101.9372,58.6403
102.1303,58.7419
102.0539,55.7039
102.0518,55.7036
102.3014,53.9899
102.256,54.1972
102.3046,55.8172
102.5303,56.154
102.5287,55.9791
102.4572,55.8811
102.9208,59.3072
102.8811,58.8543
102.9259,58.6957
102.7962,58.4175
102.7778,56.0254
102.7781,55.2556
102.7822,55.1183
102.7851,54.4191
102.8798,54.2062
103.2709,59.4483
103.3673,58.5616
103.1922,55.9815
103.3447,55.8148
103.2016,55.3967
103.2159,54.9862
103.4169,54.4674
103.5227,57.4394
103.5347,57.751
103.5722,59.846
103.5981,56.9743
103.6102,56.7696
103.7755,54.3941
103.7244,54.2677
103.7717,54.1264
103.915,54.3728
103.9401,55.3862
103.9681,55.639
103.95,56.6285
103.8506,57.6984
104.1448,55.076
104.0955,54.9708
104.1004,54.7984
104.1963,54.4467
104.308,54.2796
104.3655,55.2556
104.3049,57.5634
104.3688,57.6647
104.3193,58.4221
104.2451,59.2306
104.2243,59.5387
104.5397,59.8315
104.5191,59.5793
104.522,59.4113
104.6089,59.2861
104.5241,58.9949
104.5598,58.6015
104.5929,57.8941
104.5002,56.2347
104.5596,56.1896
104.6,54.3508
104.7295,54.7174
104.7168,55.6628
104.7267,57.1258
104.6593,57.5832
104.7764,59.1879
104.7891,59.8094
105.1808,54.9412
105.1972,55.5832
105.0834,56.8241
105.2384,56.8535
105.2382,57.1871
105.0921,58.8735
105.2739,59.8334
105.4443,59.6764
105.278,57.5942
105.3708,57.2367
105.3843,56.3256
105.325,55.3304
105.4711,54.4049
105.5621,55.0258
105.5074,57.3162
105.6521,58.7006
105.8427,59.2681
105.8092,57.93
105.6983,57.7338
105.691,57.2017
105.86,55.7298
105.7547,54.0485
106.1665,58.1916
106.1246,57.9722
106.1752,57.3185
106.1544,56.5077
106.2323,55.7441
127.7802,59.9124
127.8653,59.2774
127.8725,59.1711
127.8447,58.4775
127.8732,58.3367
127.8226,57.9381
127.864,54.4595
127.8872,54.2887
128.1135,56.2694
127.9714,56.8867
128.1487,56.8975
128.0131,57.1816
128.3458,56.0451
128.2249,54.2614
131.2622,55.4526
131.3878,57.0485
131.4471,58.2041
118.5979,34.6011
118.509,32.5423
118.537,31.8895
118.7228,31.6072
118.7254,32.2845
118.7156,32.4933
118.7012,34.6188
118.716,35.8822
118.9197,35.4125
118.8503,35.2784
118.8779,34.2038
118.8336,33.3289
118.8038,31.435
118.8822,30.5692
118.9229,30.3553
119.0471,33.103
118.9797,34.454
119.1503,35.847
119.165,32.8812
119.0966,32.8609
119.1025,31.6955
119.1809,31.5055
119.0798,31.4739
100.3129,41.681
100.4046,41.6589
100.3774,40.0368
100.4529,39.6128
100.3974,37.4609
100.3075,37.1022
100.3216,36.487
100.4072,35.9318
100.5623,36.4179
100.4958,37.6171
100.5407,38.4292
100.529,38.6892
100.5258,39.0541
100.5744,39.3614
100.5206,39.8428
100.521,40.2738
100.5996,40.607
100.9583,39.6865
101.0228,38.4462
101.049,36.9939
101.1884,37.441
101.1716,38.778
101.1979,40.3016
101.0722,40.6221
101.0753,41.4692
101.1544,41.6602
101.3056,39.4631
101.2904,39.3674
101.4683,38.3675
101.3652,38.3824
101.3608,38.4342
101.4816,39.2961
101.4347,40.0048
101.4768,41.8789
113.0377,39.3786
112.9866,39.2258
112.9815,38.8959
112.9455,38.2678
112.9861,36.9174
112.987,36.2284
112.9887,36.2181
113.1262,36.3083
113.1362,37.7597
113.19,39.0479
113.1794,40.7207
113.0833,40.9216
113.2205,38.7146
113.2179,38.2072
113.3214,38.0146
113.2521,37.0299
113.3567,36.8827
113.3535,37.1879
113.3581,37.3266
113.3947,39.4534
113.3674,41.4994
113.5332,41.0923
113.5649,37.9699
113.7568,36.0565
113.727,38.9464
113.7838,41.2915
113.8028,41.5383
113.8516,41.466
113.817,40.5064
113.8192,40.2128
113.9281,38.1095
113.7998,37.2352
113.8937,35.9533
101.7069,36.6385
101.7656,38.0332
101.7448,39.3633
101.8019,40.0137
101.6952,40.2381
101.7471,40.3524
101.6617,40.5476
101.6949,41.7863
101.9051,40.3517
101.8496,38.534
101.9067,37.5106
101.9042,37.5093
101.9362,36.4302
101.9943,36.4514
102.1866,39.3025
102.2149,38.231
102.1825,38.0328
102.2235,37.5049
102.2046,37.1462
102.2247,36.965
102.2294,36.0606
102.2742,37.1052
102.286,39.3878
102.3919,40.1748
102.2719,41.7599
102.435,40.4357
102.4986,39.4342
102.5284,38.826
102.4011,38.5253
102.4343,37.5128
102.4621,37.3824
102.4871,37.0595
102.4107,36.4407
102.5999,36.0898
102.5588,36.4018
102.5971,36.7691
102.636,36.7774
102.5706,37.0812
102.6302,37.3424
102.5994,37.9106
102.6497,40.3733
102.563,41.3756
102.6912,41.7805
105.809,40.0504
105.7701,38.1408
105.9112,36.0779
105.9098,36.7955
105.8595,37.6335
105.9765,37.957
105.9322,38.2767
105.8922,38.3382
105.8702,38.8192
105.8904,39.6753
105.8635,40.204
105.9769,41.338
105.9168,41.6424
106.1202,39.2848
106.0712,37.5639
106.0149,36.3134
106.2727,36.3346
106.2156,36.6589
106.2182,37.7701
106.2772,38.0134
106.1578,38.9819
106.2558,39.4408
106.4447,39.5813
106.4659,36.0487
106.4668,36.0493
106.5276,37.6727
106.5288,38.6025
106.457,40.1382
106.4561,41.2594
106.676,41.5894
106.715,41.3097
106.654,41.1782
106.7365,40.2366
106.6217,39.7572
106.7249,38.4454
106.6226,37.5991
122.4038,41.4873
122.3832,40.0959
122.4376,39.6769
122.3444,37.5724
122.4528,37.0082
122.5229,36.6157
122.6312,37.3484
122.5105,37.9021
122.5067,39.4955
122.5092,39.8074
122.5734,40.8035
122.5811,41.6377
122.7375,41.8356
122.6545,37.6206
122.6837,36.6319
122.8099,36.1234
122.8643,36.7896
122.8505,37.5568
122.8395,38.7309
122.9462,41.024
122.95,40.5335
109.1712,39.1519
109.3001,40.8263
109.5915,41.4092
109.5091,40.8835
109.6291,41.8716
109.9433,36.3031
120.5253,36.6253
120.4902,37.7639
120.4922,37.8639
120.4198,39.6159
120.4475,40.1446
120.7038,36.0088
120.717,36.0311
120.7761,37.3579
120.8242,37.3704
120.7195,40.209
120.8961,40.8443
120.8564,40.1753
120.9467,39.3157
120.9333,38.1584
120.8805,37.1913
120.8603,37.1366
120.8951,36.8776
120.9163,36.3448
121.0416,40.7654
121.1986,41.8322
121.2623,41.3558
121.186,41.169
121.1672,39.7406
121.3485,36.1262
121.3289,37.4146
121.3305,40.3054
111.6909,41.227
111.7036,36.3162
111.8407,37.6083
111.7409,38.7462
111.8205,38.9396
111.9809,39.2126
111.9018,38.8433
112.1172,37.3922
112.0334,38.6506
112.0448,40.6564
112.0869,40.8794
112.127,40.9704
112.1539,41.9506
112.1755,41.7757
112.2899,41.7087
112.2692,39.0198
112.1469,36.6429
112.1536,36.4598
112.1976,35.866
112.3793,35.9328
112.3896,37.5988
112.3573,37.9107
112.3729,39.1693
112.3853,39.1772
112.3175,40.8673
112.4526,41.2238
112.5514,38.4847
112.4905,38.4378
112.5433,38.1691
112.5117,37.882
112.4773,36.201
112.4859,35.9007
112.725,36.9419
124.4787,38.9707
124.5127,36.9366
124.613,38.9608
124.6924,39.7238
124.7264,40.8344
124.8187,40.6265
124.8393,40.0741
124.8728,40.0587
124.8511,39.8636
124.8013,38.5479
125.0043,38.5751
125.0163,38.5767
124.9793,38.9935
124.9825,39.8847
124.9623,40.5556
125.0744,40.4798
125.0401,40.0048
125.0995,39.0676
125.1342,38.4797
125.2569,39.42
125.2835,40.347
125.5092,40.8853
125.5732,41.0756
125.493,41.6043
125.5316,41.776
119.8545,34.6799
119.831,32.33
119.8223,32.1714
119.7765,31.8942
119.8573,31.5024
119.7916,30.7201
120.5969,32.3482
120.558,32.5883
120.4797,35.413
102.7609,41.6159
102.7992,40.4954
102.8025,39.994
102.8358,39.9016
102.7424,38.843
102.7861,38.7665
102.8031,38.509
102.7921,36.8415
102.8789,38.0551
102.8901,40.1448
102.935,40.3447
102.9994,40.3874
102.9074,41.4388
102.9616,41.5767
103.0922,40.5091
103.0028,40.0231
103.0182,39.8196
103.1025,39.5054
103.0675,39.2357
103.0808,38.9612
103.1368,38.423
103.0803,36.8471
103.1814,37.615
103.2559,38.8692
103.2057,39.3207
103.1514,39.9289
115.5936,40.7672
115.5571,40.0305
115.5816,37.8577
115.7005,36.6064
115.6111,37.1058
115.6925,37.6299
115.6386,38.2758
115.6812,40.2306
115.6872,40.5672
115.6765,41.5048
115.676,41.5106
115.7786,40.4536
115.8148,40.0182
115.8079,38.6791
115.7698,36.9231
115.8385,36.3398
115.9549,37.0516
115.9927,37.4578
115.963,38.3379
115.9185,38.6331
116.0395,38.8377
115.9981,41.0688
116.0767,38.7019
116.161,36.9285
116.0724,36.506
116.2835,38.1852
116.3111,39.9324
116.4781,40.0033
116.3663,38.714
116.4397,37.6437
116.4592,37.2739
116.6454,39.7653
107.6931,42.1761
107.6017,42.6693
107.7269,44.0147
107.67,46.0621
107.8401,47.9661
107.8269,46.6534
107.7997,45.4713
107.8134,44.4782
107.8004,43.4963
107.829,43.3473
107.8641,43.1499
107.7482,43.036
107.9284,42.5258
108.0152,44.9355
107.9069,44.9602
107.9072,45.0376
107.9471,46.0216
108.1184,45.4218
108.1137,45.4216
108.3153,44.2503
108.2396,45.3889
108.3542,45.5374
108.3037,47.6064
123.9536,47.6772
124.0101,47.5595
124.041,46.8022
123.9532,46.0217
123.9202,45.5585
124.2286,43.2705
124.1389,44.9354
124.12,46.5965
124.4738,43.4099
124.4293,43.499
124.4847,44.5343
124.4741,45.0126
124.4502,45.6034
124.5592,44.611
124.6487,42.8844
125.1933,42.1013
125.1537,43.1676
125.0919,43.2362
125.1258,43.9642
125.0664,46.0594
125.1377,46.7969
125.2575,47.8448
125.3132,47.6534
125.2733,42.9721
125.4643,43.2488
125.5036,43.37
125.4175,46.1847
125.3821,46.918
125.3769,47.7657
125.6307,46.1796
125.597,44.4281
125.5946,42.8162
125.7627,42.4927
125.8098,42.7755
125.7086,43.1876
125.8443,44.727
125.9179,44.5759
126.0012,43.6617
126.1783,42.0053
126.176,44.5603
126.0647,44.9487
126.0664,45.9804
126.1552,47.0463
126.2532,47.7414
126.2288,46.2922
126.3468,43.6079
126.2381,43.5441
126.2797,42.49
126.4762,42.1084
126.4806,46.0422
110.7913,29.5328
110.924,28.4928
111.016,29.2275
111.9326,29.9518
111.8508,29.8711
111.8864,29.3133
112.1719,28.0241
112.335,28.118
112.453,27.916
112.5927,29.3796
110.642,46.0042
126.7342,42.2158
126.7554,43.3383
126.7087,43.4575
126.6858,43.949
126.8392,44.148
126.8127,46.8506
126.8104,47.2932
126.8602,47.9381
126.8652,47.6811
126.9913,47.3913
126.9811,47.0531
126.9031,45.651
127.0028,45.3257
126.9552,45.2023
126.9591,44.6629
126.9666,43.4419
127.0273,42.2806
127.1209,42.862
127.0462,45.2792
127.0295,46.2486
127.098,47.0012
127.0373,47.3019
127.1445,47.7042
127.254,46.9729
127.2943,45.7623
127.2923,45.0275
127.247,44.9544
127.3047,43.1061
127.427,43.0062
127.4816,44.0009
127.361,45.9079
127.4018,47.9053
127.6324,46.4586
127.6002,46.1968
127.6113,45.8598
127.6428,45.3459
127.5386,45.3411
117.7171,46.8525
117.7748,46.0799
117.817,45.7425
117.8055,45.0483
117.9943,42.2966
118.0269,43.438
118.0158,45.9327
117.9024,46.5718
118.1241,44.3439
118.0532,44.1287
118.1712,43.8374
118.3062,42.4983
118.2305,44.6514
118.2806,47.2265
118.4871,45.4109
118.3873,45.0713
118.4855,42.4075
118.381,42.3107
118.6239,45.4103
118.6684,46.4923
118.6218,47.386
118.6775,47.5646
118.7154,44.7523
118.8167,44.5443
118.7735,44.3758
118.8092,43.4701
118.6991,43.1574
118.7812,41.9605
118.759,41.9078
108.0847,41.1208
108.0771,36.127
117.8596,40.8926
117.9826,37.9399
117.9388,37.8024
117.9696,35.9356
118.0352,36.169
118.0653,36.2698
118.141,41.0151
118.0558,41.1464
118.2221,40.1874
118.1667,39.5382
118.2393,36.6458
118.2199,35.8683
118.4462,36.0308
118.4275,36.1558
118.3476,37.5385
118.4502,41.022
118.7236,36.3586
118.7262,37.8452
118.6688,38.099
118.6454,38.1191
118.7447,39.7132
118.8085,41.7332
118.7688,40.6729
118.8391,40.3567
118.7961,40.3003
118.871,40.227
118.8621,40.2141
118.8037,39.6334
118.7948,37.1943
118.8575,36.3631
118.8009,36.1172
118.9616,36.7637
119.0338,40.4701
120.2316,46.2608
120.3039,44.8051
120.1914,42.1757
120.2951,42.0839
120.4031,43.3085
120.3176,44.8426
120.4281,45.0558
120.3962,45.061
120.3829,46.7044
120.5504,47.5886
120.5665,44.0221
120.5729,43.5955
120.5034,42.4668
120.7889,42.0419
120.7199,42.3628
120.7696,44.1646
120.8031,46.2174
120.7045,46.9733
120.8005,47.6821
120.9373,47.6501
120.9287,43.3911
121.0254,42.4208
121.0959,43.9616
120.982,45.4292
121.0773,46.613
119.675,32.9866
119.6928,30.3978
121.6875,30.6431
121.5904,30.8295
121.6987,31.2789
121.6026,31.5875
121.6664,32.165
121.6803,33.8968
121.6377,34.7713
121.5897,34.7718
108.4159,54.5502
108.4418,55.6843
108.4204,56.5128
108.3702,56.7904
108.4051,57.9543
108.4478,58.2545
108.5095,58.7169
108.371,59.0213
108.4447,59.7448
108.6212,58.0123
108.578,56.1509
108.565,55.2521
108.7297,54.6436
108.8238,55.8912
108.8381,56.2893
108.8277,56.4207
108.7909,56.5949
108.8397,57.2991
108.7716,58.5034
108.9777,59.636
108.9732,58.172
108.971,58.0176
108.986,57.9962
109.0426,56.2938
109.0507,55.5877
109.1585,55.183
109.1627,54.8814
109.2264,57.6509
109.3338,58.0491
109.3218,58.9071
109.7438,55.241
109.6888,56.7704
109.6509,58.9187
109.97,59.2527
109.8014,59.1256
109.7986,54.0939
110.0035,54.0364
110.0757,55.5564
110.0123,58.9879
110.1978,59.3395
110.388,58.2681
110.2701,55.1065
110.556,55.8055
110.4773,56.2964
110.5205,57.7449
110.429,59.8007
110.5716,59.9021
110.6865,57.0539
110.7441,55.7046
110.7498,55.4809
110.7244,55.3407
110.7169,55.2812
110.8101,54.4458
110.6807,53.9756
110.9233,54.0915
110.9207,57.577
110.8229,58.0297
110.9347,58.9784
111.8929,56.713
111.8726,54.8613
112.0379,54.2193
43.815,84.4062
45.1461,84.4134
45.1036,84.6479
45.8154,84.4778
46.8519,84.5175
46.0067,85.3994
47.9805,84.6058
46.9657,85.2354
47.1898,86.2354
48.6903,86.2366
49.174,86.8071
49.3464,88.6762
50.6911,84.4079
50.4331,85.0316
50.7632,85.446
51.4632,88.4172
52.4135,84.0467
51.9478,84.7348
51.7542,84.9486
51.7582,85.5343
52.0077,85.661
52.6903,87.1851
116.1458,58.0605
116.1005,57.2421
116.0532,55.3033
116.5243,59.7416
116.5829,57.9046
116.4355,57.6312
116.4723,57.3042
116.4389,55.8984
116.5068,55.6422
116.7516,55.5414
116.7154,55.6908
116.6748,57.4468
116.6626,58.5255
116.76,59.309
116.7123,59.6457
116.8085,59.7447
116.6769,59.8659
116.9755,57.6984
116.8087,55.3442
117.0767,53.887
117.0821,55.3265
117.0237,55.8784
117.1922,56.4966
117.1204,59.0849
117.2094,59.8273
117.3339,59.1027
117.3001,58.2444
117.432,55.9731
117.8312,56.9398
117.8304,54.7322
117.7734,54.1295
117.8634,54.8765
117.9148,55.8667
118.04,59.1484
117.8521,59.9317
118.1179,57.0176
118.1014,56.3835
118.1516,55.2092
118.0802,54.4895
118.3171,57.3845
118.4303,58.2137
118.6671,59.7989
118.5584,58.7586
118.6383,57.9733
118.5028,57.4846
118.4819,55.7047
118.6081,55.6327
118.6335,54.7809
118.5609,54.7145
118.6743,54.5543
118.7561,55.3474
118.7004,57.6374
118.7881,59.7396
118.9455,58.8445
118.9055,58.5112
119.0384,58.1283
119.0045,57.6975
119.0719,56.098
119.1828,56.2037
119.2695,59.4885
119.0909,59.6762
94.3011,62.7491
94.2712,62.1048
94.0843,62.0349
94.2002,60.487
94.4508,60.5035
94.4783,61.5153
94.35,62.0499
94.5639,62.1928
94.3872,62.4856
94.3532,64.1846
94.3481,65.8371
94.5668,62.1976
94.5772,60.8223
94.9094,63.949
94.9474,64.1692
94.9059,65.1329
95.1029,65.4965
95.069,63.5027
95.2567,62.9937
95.187,61.4208
95.2132,60.7601
95.1113,60.2629
95.52,60.7777
95.3618,61.7428
95.5337,61.7593
95.3182,61.9806
95.3812,62.1994
95.6287,63.3703
95.5771,63.2396
95.7256,63.135
95.6739,62.4723
95.811,60.4367
95.9253,62.708
96.0222,63.8783
95.8479,63.8896
95.797,65.4786
96.2472,61.0177
96.2831,63.323
96.6122,65.9501
96.6739,64.0906
96.5223,62.6901
96.5116,60.7934
96.981,60.3964
96.9776,63.0755
97.1167,65.7006
97.2161,64.1893
97.1731,63.6488
97.3398,60.5596
97.3995,61.3812
97.4203,61.5426
97.3222,62.2378
97.3064,62.8724
97.2573,63.8934
97.3278,64.1926
97.7057,64.2471
97.5669,60.7827
97.8137,60.0434
97.9287,62.7233
97.9239,62.8768
97.7794,65.4731
97.8595,65.4741
98.131,64.1028
97.9998,63.7815
98.0372,60.9368
98.1004,60.7284
98.2383,59.9927
98.4283,61.392
98.4124,65.3829
98.557,65.2872
98.5931,62.8506
98.6331,62.7702
98.5109,62.64
98.9324,60.304
98.7294,60.4654
98.8338,61.386
98.7228,62.1967
98.7773,62.3298
98.8462,63.9281
99.1388,65.7849
99.0495,63.2534
99.2424,61.6218
99.2296,62.2114
99.5062,63.8492
99.5261,62.4452
99.6263,62.2639
99.5918,62.2383
99.42,61.4797
99.6248,61.027
99.5864,60.2391
99.8313,59.9961
99.7579,61.889
99.8616,62.0102
99.6968,63.437
99.7116,63.9596
100.0942,63.8752
99.919,62.8655
100.1303,61.9226
99.9942,61.7896
100.0572,60.3636
100.2918,61.1343
100.3028,62.0719
100.3742,62.228
100.2552,63.7293
100.2367,63.8914
100.2985,65.1607
100.5581,63.6663
100.5243,63.415
100.4196,61.3601
100.6527,60.2699
100.7479,60.2812
100.6361,61.0305
100.6648,64.0417
100.9832,65.9131
101.098,63.3817
101.0217,62.9629
101.1805,60.5025
101.3145,61.4919
101.2261,62.1278
101.3128,62.6661
101.1326,63.3245
101.1569,65.3415
101.4646,62.7513
101.5011,62.1877
101.5046,62.0901
101.4737,61.9985
101.535,61.4457
101.4693,61.069
101.8389,62.0072
101.833,62.6618
101.7256,62.8411
101.6292,65.4272
114.2835,41.2074
114.361,36.8892
114.3611,36.6554
114.5306,38.2588
114.4509,38.8788
114.427,41.9186
114.638,41.2495
114.6584,40.9493
114.6924,38.3302
114.6488,36.9869
114.5965,36.688
114.7651,38.2136
114.7085,38.3586
114.7748,38.489
114.9294,41.7716
114.854,38.7949
114.929,38.189
114.9337,38.0738
114.9332,35.9677
115.1166,38.2544
115.0609,38.3445
115.0566,41.1635
115.2232,40.2877
115.1968,40.2056
115.1809,40.1295
115.2109,40.0145
115.2606,38.3988
115.1928,37.971
115.2608,37.3954
115.291,36.8052
115.4268,38.1412
115.4285,40.0945
115.3004,40.211
115.4121,41.4946
111.5542,42.121
111.4987,42.1663
111.7277,45.2796
111.7521,44.9449
111.7449,43.2582
111.939,44.2155
127.8763,47.1353
127.894,46.6015
127.8678,45.7311
128.074,45.0562
128.0291,46.0585
128.1316,47.8004
101.9847,31.0468
102.0835,32.1994
102.0714,33.2636
102.0924,33.538
102.0715,34.0321
101.9849,34.2463
102.1369,34.4472
102.1574,34.3044
102.1655,31.2667
102.1669,29.9975
102.3644,30.3052
102.4014,35.1371
102.4004,35.1388
102.2994,35.845
102.4219,32.6065
102.4525,32.1129
102.5985,29.9677
102.6177,30.2298
102.6737,30.3288
102.5402,32.7055
102.608,35.7642
102.7451,34.9059
102.6981,34.1482
102.6995,30.007
102.9228,31.584
102.9344,32.4332
102.9141,33.1245
103.0603,35.3173
102.971,33.7884
103.0791,33.6061
103.0735,33.483
103.0738,32.6271
103.1084,30.3732
103.1996,30.8999
103.1722,31.8302
103.2085,31.843
103.2016,33.7779
103.1972,33.961
103.2648,35.788
103.2793,35.4835
103.3115,34.3966
103.3512,33.0595
103.2438,31.6509
103.365,30.4912
103.4285,32.3009
103.4172,33.3771
103.4051,34.4298
103.5612,35.5152
103.5973,35.3102
103.5567,33.0025
103.5522,32.7694
103.551,32.3223
103.7342,31.1126
103.7264,32.1411
103.77,32.1653
103.7956,33.1767
103.6992,33.266
103.7239,34.4532
103.6888,35.0423
103.7595,35.7775
103.9039,35.1676
103.854,33.6624
103.9376,33.1498
103.8893,33.076
103.9038,32.9523
103.9401,32.7822
103.851,31.137
103.8704,30.1604
104.2701,30.7553
104.252,33.681
105.9958,32.9752
106.005,32.6035
105.9781,32.528
105.9258,30.4851
105.931,30.1354
106.3169,30.0544
106.204,30.2854
106.2869,32.9043
106.3384,35.6683
106.3621,34.0042
106.4054,33.4129
106.4468,31.3933
106.3692,31.3588
